0.79330,7.9801,4.7757
0.36580,7.9801,4.8082
0.27550,8.0017,4.8147
-0.33340,8.0449,4.7952
-0.54710,8.0017,4.7887
-0.03200,8.0233,4.8277
-0.18120,8.0017,4.8212
0.31280,8.0017,4.8147
0.54940,7.9909,4.8147
0.90720,7.9369,4.7822
0.85210,7.9801,4.7952
-0.15480,8.0125,4.8147
-0.13320,5.0969,3.1035
0.02410,4.3518,2.5960
0.02380,4.3518,2.5960
0.02410,4.3410,2.5960
0.02410,4.3410,2.5895
0.02380,4.3410,2.5895
0.02390,4.3410,2.5895
0.02390,4.3410,2.5895
0.02370,4.3410,2.5895
0.02360,4.3410,2.5895
0.02390,4.3302,2.5895
0.02410,4.3302,2.5895
0.02400,4.3302,2.5895
0.02390,4.3302,2.5895
0.02370,4.3302,2.5895
0.02370,4.3302,2.5895
0.02410,4.3302,2.5895
0.02400,4.3302,2.5895
0.02390,4.3302,2.5895
0.02390,4.3302,2.5895
0.02420,4.3302,2.5895
0.02380,4.3302,2.5895
0.02390,4.3302,2.5830
0.02390,4.3302,2.5895
0.02370,4.3302,2.5830
0.02370,4.3302,2.5830
0.02370,4.3302,2.5830
0.02390,4.3302,2.5830
0.02400,4.3302,2.5830
0.02370,4.3302,2.5830
0.02380,4.3302,2.5830
0.02500,4.3302,2.5830
0.02490,4.3302,2.5830
0.02510,4.3302,2.5830
0.02350,4.3302,2.5830
0.02360,4.3302,2.5895
0.02390,4.3302,2.5830
0.02420,4.3302,2.5830
0.02410,4.3194,2.5830
0.02390,4.3302,2.5830
0.02380,4.3194,2.5830
0.02420,4.3194,2.5830
0.02410,4.3194,2.5830
0.08530,4.6434,2.7327
0.16810,4.4274,2.6871
0.09120,4.6650,2.7587
0.17810,4.5462,2.6741
0.06800,4.5354,2.7717
0.16450,4.5246,2.6806
-0.15520,4.5786,2.6871
0.08910,4.5894,2.7001
0.08000,4.6434,2.7912
0.07410,4.5570,2.6741
-0.23240,4.6002,2.7197
-0.01390,4.5678,2.6806
0.16870,4.4166,2.6871
0.03710,4.4166,2.6871
0.19010,4.4058,2.6871
-0.07700,4.6650,2.7457
0.01800,4.5786,2.6871
0.10520,4.5462,2.6741
-0.20050,4.5354,2.7001
-0.00640,4.4814,2.7457
0.16810,4.6434,2.7197
-0.05660,4.5570,2.6741
0.16480,4.5138,2.6936
-0.04260,4.7298,2.7977
-0.16070,4.4706,2.6741
0.18280,4.6542,2.7197
-0.22520,4.5462,2.7327
0.06940,4.4814,2.7392
0.18810,4.5894,2.7001
-0.14670,4.5354,2.6871
-0.10100,4.4166,2.7001
-0.20740,4.5354,2.7131
0.11890,4.7514,2.7782
0.04800,4.4058,2.6546
-0.10590,4.4058,2.6936
0.17130,4.6218,2.7262
0.02230,4.4058,2.6481
-0.13000,4.5138,2.6741
0.13680,4.6866,2.7587
0.21320,4.4706,2.7392
0.16560,4.5678,2.6741
-0.15580,4.5462,2.7197
0.08890,4.6218,2.7327
-0.26310,4.4922,2.7457
0.15340,4.6326,2.7392
-0.06350,4.4166,2.6806
0.04430,4.3842,2.6286
-0.03060,4.4814,2.6741
0.10940,4.7514,2.7717
0.18830,4.6758,2.7522
0.09490,4.6002,2.7131
-0.23580,4.4706,2.7327
-0.17840,4.6326,2.7327
0.13970,4.6650,2.7392
0.21750,4.7514,2.7912
0.04440,4.4706,2.7066
-0.22420,4.4274,2.7001
0.02230,4.4814,2.7457
0.17590,4.6434,2.7197
-0.12160,4.5570,2.6741
0.16720,4.6326,2.7262
0.06980,4.7082,2.8042
-0.14450,4.4166,2.6871
-0.15570,4.5462,2.7197
-0.28220,4.6650,2.7587
0.10820,4.5354,2.6806
-0.21460,4.5894,2.7001
0.09770,4.5894,2.8042
-0.20520,4.4166,2.6806
0.09840,4.6650,2.7392
0.10100,4.7082,2.7457
0.02500,4.4598,2.6871
0.08610,4.6542,2.7327
0.08750,4.3842,2.6676
0.24720,4.6110,2.7847
-0.07540,4.3842,2.6351
0.16460,4.4382,2.6741
-0.09320,4.6866,2.7587
-0.19840,4.5354,2.6936
0.11930,4.6542,2.7262
0.23330,4.7406,2.7912
-0.10770,4.4598,2.6546
0.10030,4.7082,2.7587
0.04820,4.5570,2.6871
0.13280,4.6326,2.7131
0.05360,4.6110,2.7066
0.14330,4.4058,2.6676
-0.21270,4.6758,2.7457
-0.21630,4.6002,2.7131
0.13640,4.4166,2.6546
0.18070,4.5786,2.6806
-0.26650,4.6650,2.7717
-0.04940,4.4058,2.6741
0.19880,4.4274,2.7066
0.10790,4.6002,2.7131
-0.25650,4.5678,2.7587
-0.08660,4.4058,2.6546
0.20280,4.4382,2.7131
-0.05570,4.6002,2.7066
-0.21560,4.4490,2.7197
-0.08770,4.5138,2.6741
-0.10300,4.4598,2.7197
-0.18380,4.5354,2.6741
-0.05440,4.6434,2.7717
0.17170,4.6110,2.7001
-0.18060,4.6326,2.7262
-0.10060,4.5570,2.7392
-0.22630,4.6326,2.7262
-0.01650,4.4706,2.6611
0.21140,4.4058,2.6871
0.07730,4.5030,2.6806
0.17670,4.6650,2.7327
0.10020,4.6326,2.7782
0.08520,4.4598,2.7262
-0.22420,4.4814,2.7131
0.03830,4.4382,2.6741
0.06010,4.4706,2.6936
-0.03540,4.5246,2.6936
0.10200,4.6866,2.7457
-0.07370,4.4058,2.6871
0.19010,4.5678,2.7197
0.20900,4.6974,2.7717
-0.14910,4.4058,2.6611
0.14690,4.5786,2.6936
0.08280,4.6218,2.7847
0.00300,4.4058,2.6481
-0.22310,4.6002,2.7262
0.11170,4.6650,2.7392
0.22210,4.6758,2.7522
0.09770,4.6866,2.7522
0.19880,4.5678,2.6806
0.12210,4.7298,2.7977
0.19850,4.5678,2.6806
-0.04280,4.6002,2.7262
-0.23550,4.4922,2.7392
0.09870,4.4166,2.6936
