0.33050,4.7514,4.6520
0.33130,4.7514,4.6520
0.33240,4.7514,4.6520
14:47:46.626 -> 0.33230,4.7514,4.6520
14:47:47.181 -> 0.33190,4.7514,4.6520
14:47:47.683 -> 0.33260,4.7514,4.6520
14:47:48.231 -> 0.33300,4.7514,4.6585
14:47:48.732 -> 0.33250,4.7514,4.6520
14:47:49.287 -> 0.33300,4.7514,4.6520
14:47:49.787 -> 0.33280,4.7514,4.6585
14:47:50.289 -> 0.33340,4.7514,4.6585
14:47:50.837 -> 0.33430,4.7514,4.6585
14:47:51.339 -> 0.33320,4.7514,4.6520
14:47:51.893 -> 0.33360,4.7514,4.6520
14:47:52.394 -> 0.33410,4.7514,4.6585,1
14:47:52.942 -> 0.33360,4.7514,4.6520
14:47:53.445 -> 0.33230,4.7514,4.6585
0.33380,4.7514,4.6520
0.33320,4.7514,4.6585
0.33300,4.7514,4.6520
0.33270,4.7514,4.6585
0.33220,4.7514,4.6585
0.33250,4.7514,4.6585
0.33210,4.7514,4.6585
0.33180,4.7514,4.6585
0.33040,4.7514,4.6585
0.33020,4.7514,4.6520
0.33090,4.7514,4.6520
0.33020,4.7514,4.6520
0.33140,4.7514,4.6520
0.33180,4.7514,4.6585
0.33250,4.7514,4.6585
0.33340,4.7514,4.6520
0.33300,4.7514,4.6520
0.33280,4.7514,4.6585
0.33490,4.7514,4.6520
0.33270,4.7514,4.6520
0.33320,4.7514,4.6585
0.33470,4.7514,4.6585
0.33350,4.7514,4.6585
0.32800,4.7514,4.6520
0.32970,4.7514,4.6520
0.32980,4.7514,4.6520
0.33060,4.7514,4.6585
0.33140,4.7514,4.6520
0.33230,4.7514,4.6585
0.33180,4.7514,4.6585
0.33260,4.7514,4.6585
0.33310,4.7514,4.6585
0.33280,4.7514,4.6585
0.33250,4.7514,4.6585
0.33200,4.7514,4.6585
0.33360,4.7514,4.6585
0.33270,4.7514,4.6585
0.33330,4.7514,4.6585
0.33320,4.7514,4.6520
0.33360,4.7514,4.6585
0.33260,4.7514,4.6520
0.33290,4.7514,4.6585
0.33310,4.7514,4.6585
0.33240,4.7514,4.6585
0.33370,4.7514,4.6585
0.33330,4.7514,4.6585
0.33320,4.7514,4.6585
0.33310,4.7514,4.6585
0.33230,4.7514,4.6585
0.33630,4.7622,4.6585
0.33550,4.7514,4.6585
0.33540,4.7622,4.6585
0.33630,4.7514,4.6585
0.33660,4.7622,4.6585
0.33590,4.7514,4.6585
0.33610,4.7514,4.6585
0.33670,4.7622,4.6585
0.33640,4.7622,4.6585
0.33610,4.7622,4.6585
0.33190,4.7514,4.6585
0.33560,4.7622,4.6585
0.33670,4.7622,4.6585
0.33670,4.7622,4.6585
0.33670,4.7622,4.6585
0.33640,4.7622,4.6585
0.33650,4.7622,4.6585
0.33830,4.7622,4.6585
0.33650,4.7622,4.6585
0.33710,4.7622,4.6585
0.33780,4.7622,4.6585
0.33740,4.7622,4.6585
0.33680,4.7514,4.6585
0.33700,4.7622,4.6585
0.33720,4.7622,4.6585
0.33670,4.7622,4.6585
0.33710,4.7622,4.6585
0.18520,4.7082,4.6130
0.33660,4.7622,4.6585
0.32800,4.7514,4.6585
0.33730,4.7622,4.6585
0.33720,4.7622,4.6585
0.33570,4.7622,4.6585
0.34050,4.7622,4.6585
0.33760,4.7622,4.6585
0.33700,4.7622,4.6585
0.33600,4.7622,4.6585
0.33780,4.7622,4.6585
0.29530,4.7406,4.6455
0.33670,4.7622,4.6585
0.33790,4.7622,4.6585
0.33810,4.7622,4.6585
0.33920,4.7622,4.6651
0.34040,4.7622,4.6585
0.33950,4.7622,4.6585
0.34080,4.7622,4.6585
0.34120,4.7622,4.6651
0.34290,4.7622,4.6585
0.34230,4.7622,4.6651
0.34360,4.7622,4.6585
0.34300,4.7622,4.6651
0.34270,4.7622,4.6585
0.34200,4.7622,4.6585
0.34210,4.7622,4.6585
0.34380,4.7622,4.6651
0.34350,4.7622,4.6651
0.34350,4.7622,4.6585
0.34390,4.7622,4.6651
0.34290,4.7622,4.6651
0.34280,4.7622,4.6651
0.34390,4.7622,4.6585
0.34400,4.7622,4.6651
0.34430,4.7622,4.6651
0.34420,4.7622,4.6651
0.34450,4.7622,4.6651
0.34420,4.7622,4.6585
0.34330,4.7622,4.6651
0.34440,4.7622,4.6585
0.34420,4.7622,4.6585
0.34450,4.7622,4.6651
0.34360,4.7622,4.6585
0.34420,4.7622,4.6585
0.34340,4.7622,4.6651
0.34380,4.7622,4.6585
0.34320,4.7622,4.6585
0.34360,4.7622,4.6585
0.34350,4.7622,4.6585
0.34390,4.7622,4.6585
0.34390,4.7622,4.6651
0.34460,4.7622,4.6651
0.34400,4.7622,4.6651
0.34450,4.7622,4.6651
0.34460,4.7622,4.6651
0.34370,4.7622,4.6585
0.34460,4.7622,4.6585
0.34330,4.7622,4.6585
0.34420,4.7622,4.6651
0.34330,4.7622,4.6585
0.34400,4.7622,4.6651
0.34310,4.7622,4.6651
0.34430,4.7622,4.6585
0.34300,4.7622,4.6651
0.34510,4.7622,4.6585
0.34320,4.7622,4.6651
0.34370,4.7622,4.6651
0.34340,4.7622,4.6585
0.34420,4.7622,4.6651
0.34410,4.7622,4.6651
0.34330,4.7622,4.6585
0.34480,4.7622,4.6651
0.34410,4.7622,4.6651
0.34350,4.7622,4.6651
0.34360,4.7622,4.6651
0.34440,4.7622,4.6651
0.34370,4.7622,4.6585
0.34410,4.7622,4.6651
0.34370,4.7622,4.6651
0.34470,4.7622,4.6585
0.34450,4.7622,4.6651
0.34450,4.7622,4.6651
0.34360,4.7622,4.6585
0.34360,4.7622,4.6651
0.34390,4.7622,4.6651
0.34530,4.7622,4.6651
0.34420,4.7622,4.6585
0.34410,4.7622,4.6585
0.34380,4.7622,4.6585
0.34380,4.7622,4.6651
0.34470,4.7622,4.6585
0.34410,4.7622,4.6651
0.34490,4.7622,4.6585
0.34400,4.7622,4.6585
0.34350,4.7622,4.6651
0.34450,4.7622,4.6585
0.34430,4.7622,4.6651
0.34430,4.7622,4.6651
0.34390,4.7622,4.6585
0.34480,4.7622,4.6585
0.34420,4.7622,4.6651
0.34420,4.7622,4.6651
0.34440,4.7622,4.6585
0.34400,4.7622,4.6585
0.34410,4.7622,4.6651
0.34470,4.7622,4.6651
0.34410,4.7622,4.6651
0.34500,4.7622,4.6651
0.34400,4.7622,4.6651
0.34430,4.7622,4.6651
0.34450,4.7622,4.6651
0.34440,4.7622,4.6651
0.34410,4.7622,4.6651
0.34370,4.7622,4.6651
0.34430,4.7622,4.6651
0.34410,4.7622,4.6651
0.34480,4.7622,4.6651
0.34390,4.7622,4.6651
0.34360,4.7622,4.6585
0.34370,4.7622,4.6651
0.34470,4.7622,4.6585
0.34450,4.7622,4.6585
0.34420,4.7622,4.6651
0.34380,4.7622,4.6651
0.34430,4.7622,4.6651
0.34400,4.7622,4.6651
0.34480,4.7622,4.6585
0.34430,4.7622,4.6651
0.34280,4.7622,4.6651
0.34310,4.7622,4.6651
0.34450,4.7622,4.6651
0.34300,4.7838,4.6846
0.34470,4.7622,4.6651
0.34490,4.7622,4.6651
0.34440,4.7622,4.6651
0.34510,4.7730,4.6651
0.34480,4.7622,4.6651
0.34410,4.7622,4.6651
0.34470,4.7622,4.6651
0.34410,4.7622,4.6651
0.34480,4.7622,4.6651
0.34510,4.7622,4.6651
0.34460,4.7622,4.6651
0.34510,4.7622,4.6651
0.34510,4.7622,4.6651
0.34360,4.7622,4.6651
0.34410,4.7622,4.6651
0.34410,4.7622,4.6651
0.34510,4.7622,4.6651
0.34350,4.7622,4.6651
0.34440,4.7622,4.6651
0.34420,4.7622,4.6651
0.34440,4.7622,4.6651
0.34390,4.7622,4.6651
0.34340,4.7730,4.6651
0.34400,4.7622,4.6651
0.34550,4.7622,4.6651
0.34460,4.7622,4.6651
0.34350,4.7622,4.6651
0.34460,4.7622,4.6651
0.34400,4.7622,4.6651
0.34430,4.7622,4.6651
0.34350,4.7622,4.6651
0.34460,4.7622,4.6651
0.34420,4.7730,4.6651
0.34390,4.7622,4.6651
0.34350,4.7622,4.6651
0.34410,4.7730,4.6651
0.34410,4.7622,4.6651
0.34360,4.7622,4.6651
0.34440,4.7622,4.6651
0.34400,4.7622,4.6651
0.34440,4.7730,4.6651
0.34310,4.7730,4.6651
0.34410,4.7622,4.6651
0.34430,4.7622,4.6651
0.34420,4.7622,4.6651
0.34440,4.7622,4.6651
0.34370,4.7622,4.6651
0.34370,4.7622,4.6651
0.34420,4.7622,4.6651
0.34430,4.7622,4.6651
0.34400,4.7622,4.6651
0.34470,4.7622,4.6651
0.34400,4.7622,4.6651
0.34380,4.7730,4.6651
0.34450,4.7730,4.6651
0.34390,4.7622,4.6651
0.34440,4.7622,4.6651
0.34490,4.7622,4.6651
0.34430,4.7622,4.6651
0.34400,4.7622,4.6651
0.34450,4.7622,4.6651
0.34420,4.7622,4.6651
0.34490,4.7622,4.6651
0.34450,4.7730,4.6651
0.34400,4.7622,4.6651
0.34510,4.7622,4.6651
0.34450,4.7622,4.6651
0.34460,4.7730,4.6651
0.34470,4.7730,4.6651
0.34460,4.7622,4.6651
0.34390,4.7622,4.6651
0.34570,4.7622,4.6651
0.34490,4.7622,4.6651
0.34540,4.7730,4.6651
0.34450,4.7730,4.6651
0.34490,4.7622,4.6651
0.34450,4.7622,4.6651
0.34530,4.7622,4.6651
0.34470,4.7622,4.6651
0.34430,4.7730,4.6651
0.34480,4.7622,4.6651
0.34650,4.7730,4.6651
0.34520,4.7730,4.6651
0.34520,4.7730,4.6651
0.34530,4.7622,4.6651
0.34490,4.7730,4.6651
0.34480,4.7622,4.6651
0.34480,4.7622,4.6651
0.34440,4.7730,4.6651
0.34490,4.7622,4.6651
0.34500,4.7622,4.6651
0.34510,4.7730,4.6651
0.34400,4.7730,4.6651
0.34420,4.7622,4.6651
0.34430,4.7622,4.6651
0.34470,4.7622,4.6651
0.34480,4.7622,4.6651
0.34460,4.7622,4.6651
0.34410,4.7622,4.6651
0.34500,4.7730,4.6651
0.34470,4.7622,4.6651
0.34470,4.7730,4.6651
0.34450,4.7730,4.6651
0.34470,4.7730,4.6651
0.34480,4.7622,4.6651
0.34460,4.7622,4.6651
0.34450,4.7622,4.6651
0.34470,4.7730,4.6651
0.33440,4.7622,4.6585
0.33560,4.7622,4.6585
0.33620,4.7622,4.6651
0.33720,4.7622,4.6585
0.33790,4.7622,4.6651
0.33800,4.7622,4.6651
0.33820,4.7622,4.6651
0.33840,4.7622,4.6651
0.33870,4.7622,4.6651
0.33830,4.7622,4.6651
0.33850,4.7622,4.6651
0.33850,4.7622,4.6651
0.33750,4.7622,4.6651
0.33770,4.7622,4.6651
0.33870,4.7622,4.6651
0.33860,4.7622,4.6651
0.33860,4.7622,4.6651
0.33820,4.7622,4.6651
0.33860,4.7622,4.6651
0.33870,4.7622,4.6651
0.33830,4.7622,4.6651
0.33790,4.7622,4.6651
0.33830,4.7622,4.6651
0.33820,4.7622,4.6651
0.33870,4.7622,4.6651
0.33870,4.7622,4.6651
0.33770,4.7622,4.6651
0.33720,4.7622,4.6651
0.33820,4.7622,4.6651
0.33820,4.7622,4.6651
0.33830,4.7622,4.6651
0.33920,4.7622,4.6651
0.33800,4.7622,4.6651
0.33670,4.7622,4.6651
0.33820,4.7622,4.6651
0.33800,4.7622,4.6651
0.33510,4.7622,4.6651
0.33580,4.7622,4.6651
0.33510,4.7622,4.6651
0.33510,4.7622,4.6651
0.33520,4.7622,4.6651
0.33510,4.7622,4.6651
0.33620,4.7622,4.6651
0.33550,4.7622,4.6651
0.33500,4.7622,4.6651
0.33470,4.7622,4.6651
0.33650,4.7622,4.6651
0.33570,4.7622,4.6651
0.33470,4.7622,4.6651
0.33510,4.7622,4.6651
0.33500,4.7622,4.6651
0.33520,4.7622,4.6651
0.33460,4.7622,4.6651
0.33540,4.7622,4.6651
0.33400,4.7622,4.6651
0.33530,4.7622,4.6651
0.33520,4.7622,4.6651
0.33490,4.7622,4.6651
0.33550,4.7622,4.6651
0.33630,4.7622,4.6651
0.33600,4.7622,4.6651
0.33480,4.7622,4.6651
0.33590,4.7622,4.6651
0.33610,4.7622,4.6651
0.33620,4.7622,4.6651
0.33590,4.7622,4.6651
0.33570,4.7622,4.6651
0.33540,4.7622,4.6651
0.33590,4.7622,4.6651
0.33500,4.7622,4.6651
0.33470,4.7622,4.6651
0.33460,4.7622,4.6651
0.33480,4.7622,4.6651
0.33650,4.7622,4.6651
0.33640,4.7622,4.6651
0.33640,4.7622,4.6651
0.33690,4.7622,4.6651
0.33760,4.7622,4.6651
0.33700,4.7622,4.6651
0.33730,4.7622,4.6651
0.33760,4.7622,4.6651
0.33700,4.7622,4.6651
0.33860,4.7622,4.6651
0.33770,4.7622,4.6651
0.33830,4.7622,4.6651
0.33770,4.7622,4.6651
0.33830,4.7622,4.6651
0.33770,4.7622,4.6651
0.33750,4.7622,4.6651
0.33870,4.7622,4.6651
0.33890,4.7622,4.6651
0.33910,4.7622,4.6651
0.33880,4.7622,4.6651
0.33790,4.7622,4.6651
0.33920,4.7622,4.6651
0.33750,4.7622,4.6651
0.33870,4.7622,4.6651
0.33880,4.7622,4.6651
0.34010,4.7622,4.6651
0.33810,4.7622,4.6651
0.33920,4.7622,4.6651
0.33860,4.7622,4.6651
0.33850,4.7622,4.6651
0.34000,4.7622,4.6651
0.33950,4.7622,4.6651
0.33840,4.7622,4.6651
0.33760,4.7622,4.6651
0.33950,4.7622,4.6651
0.33880,4.7622,4.6651
0.33920,4.7622,4.6651
0.33970,4.7622,4.6651
0.33860,4.7622,4.6651
0.33960,4.7622,4.6651
0.33930,4.7622,4.6651
0.33940,4.7622,4.6651
0.33840,4.7622,4.6651
0.33970,4.7622,4.6651
0.33810,4.7622,4.6651
0.33920,4.7622,4.6651
0.33940,4.7622,4.6651
0.33980,4.7622,4.6651
0.33970,4.7622,4.6651
0.33830,4.7622,4.6651
0.33950,4.7622,4.6651
0.34000,4.7622,4.6651
0.33890,4.7622,4.6651
0.33930,4.7622,4.6651
0.33940,4.7622,4.6651
0.33900,4.7622,4.6651
0.34000,4.7622,4.6651
0.33950,4.7622,4.6651
0.33960,4.7622,4.6651
0.33870,4.7622,4.6651
0.33980,4.7622,4.6651
0.33950,4.7622,4.6651
0.33860,4.7622,4.6651
0.33920,4.7622,4.6651
0.33930,4.7622,4.6651
0.33830,4.7622,4.6651
0.33920,4.7622,4.6651
0.33880,4.7622,4.6651
0.33830,4.7622,4.6651
0.33920,4.7622,4.6651
0.33920,4.7622,4.6651
0.33930,4.7622,4.6651
0.33880,4.7622,4.6651
0.33950,4.7622,4.6651
0.33620,4.7622,4.6651
0.33660,4.7622,4.6651
0.33670,4.7622,4.6651
0.33670,4.7622,4.6651
0.33640,4.7622,4.6651
0.33770,4.7622,4.6651
0.33720,4.7622,4.6651
0.33730,4.7622,4.6651
0.33790,4.7622,4.6651
0.33720,4.7622,4.6651
0.33780,4.7622,4.6651
0.33690,4.7622,4.6651
0.33670,4.7622,4.6651
0.33690,4.7622,4.6651
0.33720,4.7622,4.6651
0.33820,4.7622,4.6651
0.33760,4.7622,4.6651
0.33830,4.7622,4.6651
0.33830,4.7622,4.6651
0.33840,4.7622,4.6651
0.33780,4.7622,4.6651
0.33830,4.7622,4.6651
0.33870,4.7622,4.6651
0.33850,4.7622,4.6651
0.33840,4.7622,4.6651
0.33810,4.7622,4.6651
0.33790,4.7622,4.6651
0.33840,4.7622,4.6651
0.33820,4.7622,4.6651
0.33860,4.7622,4.6651
0.33830,4.7622,4.6651
0.33830,4.7622,4.6651
0.33760,4.7622,4.6651
0.33740,4.7622,4.6651
0.33880,4.7622,4.6651
0.33870,4.7622,4.6651
0.33850,4.7622,4.6651
0.33790,4.7622,4.6651
0.33840,4.7622,4.6651
0.33830,4.7622,4.6651
0.33860,4.7622,4.6651
0.33700,4.7622,4.6651
0.33820,4.7622,4.6651
0.33820,4.7622,4.6651
0.33800,4.7622,4.6651
0.33900,4.7622,4.6651
0.33880,4.7622,4.6651
0.33810,4.7622,4.6651
0.33830,4.7622,4.6651
0.33810,4.7622,4.6651
0.33770,4.7622,4.6651
0.33510,4.7622,4.6651
0.33630,4.7622,4.6651
0.33540,4.7622,4.6651
0.33650,4.7622,4.6651
0.33690,4.7622,4.6651
0.33810,4.7622,4.6651
0.33710,4.7622,4.6651
0.33830,4.7622,4.6651
0.33770,4.7622,4.6651
0.33790,4.7622,4.6651
0.33830,4.7622,4.6651
0.33860,4.7622,4.6651
0.33860,4.7622,4.6651
0.33860,4.7622,4.6651
0.33820,4.7622,4.6651
0.33830,4.7622,4.6651
0.33820,4.7622,4.6651
0.33800,4.7622,4.6651
0.33840,4.7622,4.6651
0.33850,4.7622,4.6651
0.33830,4.7622,4.6651
0.33700,4.7730,4.6716
0.33860,4.7622,4.6651
0.33790,4.7622,4.6651
0.33870,4.7622,4.6651
0.33780,4.7622,4.6651
0.33940,4.7622,4.6651
0.33860,4.7622,4.6651
0.33820,4.7622,4.6651
0.33850,4.7622,4.6651
0.33930,4.7622,4.6651
0.33880,4.7622,4.6651
0.33830,4.7622,4.6651
0.33880,4.7622,4.6651
0.33930,4.7622,4.6651
0.33900,4.7622,4.6651
0.33950,4.7622,4.6651
0.33980,4.7622,4.6651
0.33920,4.7622,4.6651
0.33810,4.7622,4.6651
0.33850,4.7622,4.6651
0.33940,4.7622,4.6651
0.33950,4.7622,4.6651
0.33910,4.7622,4.6651
0.33770,4.7622,4.6651
0.33860,4.7622,4.6651
0.33900,4.7730,4.6651
0.33930,4.7622,4.6651
0.33850,4.7622,4.6651
0.33910,4.7622,4.6651
0.33870,4.7622,4.6651
0.33900,4.7622,4.6651
0.33860,4.7622,4.6651
0.33940,4.7622,4.6651
0.33940,4.7622,4.6651
0.33960,4.7622,4.6651
0.33680,4.7622,4.6651
0.33660,4.7622,4.6651
0.33650,4.7622,4.6651
0.33630,4.7622,4.6651
0.33700,4.7622,4.6651
0.33700,4.7622,4.6651
0.33700,4.7622,4.6651
0.33700,4.7622,4.6651
0.33680,4.7622,4.6651
0.33680,4.7622,4.6651
0.33680,4.7622,4.6651
0.33630,4.7622,4.6651
0.33750,4.7622,4.6651
0.33680,4.7622,4.6651
0.33770,4.7622,4.6651
0.33680,4.7622,4.6651
0.33680,4.7622,4.6651
0.33660,4.7622,4.6651
0.33670,4.7622,4.6651
0.33700,4.7622,4.6651
0.33730,4.7622,4.6651
0.33810,4.7622,4.6651
0.33790,4.7622,4.6651
0.33730,4.7622,4.6651
0.33650,4.7622,4.6651
